time,long,lat,speed
1533429898,-122.03633,37.3689,7.27027027027027
1533429900,-122.03616950138051,37.36887187197607,7.27027027027027
1533429902,-122.03600900282116,37.368843743952134,7.27027027027027
1533429904,-122.03584850432202,37.36881561592821,7.27027027027027
1533429906,-122.03568800588306,37.36878748790427,7.27027027027027
1533429908,-122.03552750750424,37.36875935988034,7.27027027027027
1533429910,-122.03536700918562,37.36873123185641,7.27027027027027
1533429912,-122.03536,37.368730000000006,7.27027027027027
1533429914,-122.0352008976455,37.36869724377032,7.27027027027027
1533429916,-122.03504179536048,37.36866448754064,7.27027027027027
1533429918,-122.03501999999999,37.36866000000001,7.27027027027027
1533429920,-122.0348614696714,37.36862553693992,7.27027027027027
1533429922,-122.03479000000002,37.36861,7.27027027027027
1533429924,-122.03463198032124,37.36857408648461,7.27027027027027
1533429926,-122.03457000000002,37.368559999999995,7.27027027027027
1533429928,-122.03441443111677,37.3685178670226,7.27027027027027
1533429930,-122.03425886232094,37.368475734045184,7.27027027027027
1533429932,-122.03410329361242,37.36843360106778,7.27027027027027
1533429934,-122.03408999999999,37.36843,7.27027027027027
1533429936,-122.03393911963457,37.368378205700424,7.27027027027027
1533429938,-122.03378823937328,37.36832641140083,7.27027027027027
1533429940,-122.0336373592162,37.36827461710126,7.27027027027027
1533429942,-122.03348647916323,37.368222822801656,7.27027027027027
1533429944,-122.03341999999999,37.3682,3.287128712871287
1533429946,-122.03334587143443,37.36819588177972,3.287128712871287
1533429948,-122.03327174287291,37.36819176355944,3.287128712871287
1533429950,-122.03323999999999,37.36819000000001,3.287128712871287
1533429952,-122.03316569055369,37.36819000000492,3.287128712871287
1533429954,-122.03315,37.36819000000001,3.287128712871287
1533429956,-122.03309158884069,37.36822650698641,3.287128712871287
1533429958,-122.03307,37.36824,3.287128712871287
1533429960,-122.0330194758822,37.36828330640048,3.287128712871287
1533429962,-122.03300000000002,37.36830000000001,3.287128712871287
1533429964,-122.03297547122372,37.36835574737201,3.287128712871287
1533429966,-122.03295094242924,37.368411494744,3.287128712871287
1533429968,-122.03292641361642,37.368467242116,3.287128712871287
1533429970,-122.03290188478547,37.368522989488014,3.287128712871287
1533429972,-122.03289,37.368550000000006,3.287128712871287
1533429974,-122.03287073077094,37.368607037456115,3.287128712871287
1533429976,-122.03285146152712,37.368664074912246,3.287128712871287
1533429978,-122.0328321922687,37.36872111236836,3.287128712871287
1533429980,-122.03281292299562,37.368778149824465,3.287128712871287
1533429982,-122.03279365370793,37.36883518728058,3.287128712871287
1533429984,-122.03277438440556,37.36889222473668,3.287128712871287
1533429986,-122.03275511508856,37.3689492621928,3.287128712871287
1533429988,-122.03273584575686,37.3690062996489,3.287128712871287
1533429990,-122.03271657641056,37.36906333710503,3.287128712871287
1533429992,-122.0326973070496,37.369120374561135,3.287128712871287
1533429994,-122.03267803767405,37.36917741201725,3.287128712871287
1533429996,-122.03265876828381,37.369234449473375,3.287128712871287
1533429998,-122.03264,37.36929000000001,3.287128712871287
1533430000,-122.03262035955707,37.36934695746796,3.287128712871287
1533430002,-122.03260071909928,37.36940391493591,3.287128712871287
1533430004,-122.03258107862656,37.36946087240385,3.287128712871287
1533430006,-122.03256143813894,37.369517829871796,3.287128712871287
1533430008,-122.03254179763643,37.36957478733975,3.287128712871287
1533430010,-122.03254,37.369580000000006,3.287128712871287
1533430012,-122.03252154602042,37.36963720753583,3.287128712871287
1533430014,-122.0325030920268,37.36969441507164,3.287128712871287
1533430016,-122.03248463801908,37.36975162260747,3.287128712871287
1533430018,-122.03246618399727,37.36980883014329,3.287128712871287
1533430020,-122.03244772996142,37.3698660376791,3.287128712871287
1533430022,-122.03244,37.36989000000001,3.287128712871287
1533430024,-122.03242077769228,37.369947047528406,3.287128712871287
1533430026,-122.03240155536993,37.37000409505682,3.287128712871287
1533430028,-122.03238233303301,37.37006114258522,3.287128712871287
1533430030,-122.03236311068144,37.37011819011365,3.287128712871287
1533430032,-122.03234388831528,37.370175237642066,3.287128712871287
1533430034,-122.03232466593448,37.37023228517048,3.287128712871287
1533430036,-122.03230544353909,37.37028933269888,3.287128712871287
1533430038,-122.03228622112907,37.370346380227296,3.287128712871287
1533430040,-122.03226699870449,37.37040342775571,3.287128712871287
1533430042,-122.03224777626521,37.37046047528413,3.287128712871287
1533430044,-122.03222855381136,37.37051752281254,3.287128712871287
1533430046,-122.03220933134287,37.37057457034096,3.287128712871287
1533430048,-122.03219010885977,37.37063161786936,3.287128712871287
1533430050,-122.032170886362,37.37068866539777,3.287128712871287
1533430052,-122.03215166384962,37.37074571292618,3.287128712871287
1533430054,-122.03213244132269,37.370802760454595,3.287128712871287
1533430056,-122.03213,37.37081000000001,5.315068493150685
1533430058,-122.0320978002269,37.37090199948939,5.315068493150685
1533430060,-122.03206560041427,37.370993998978776,5.315068493150685
1533430062,-122.03206000000002,37.37101000000001,5.315068493150685
1533430064,-122.0321673295992,37.37096706822342,5.315068493150685
